Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Product_ID,Product_Category,Product_Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Unit_Price,Revenue,Sales_Original,Profit_Original,Year,Month,Month_Name,Quarter,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Is_Month_Start,Is_Month_End,Discount_Amount,Net_Revenue,Profit_Margin,Profit_Ratio,Delivery_Days,Delivery_Category,Customer_Order_Count,Is_Repeat_Customer,Product_Total_Sales,Product_Avg_Sales,Product_Order_Count,Sales_Category,Season
ORD000762,2022-02-01 17:00:00,2022-02-02 17:00:00,CUST0739,Customer_1970,Home Office,West,PROD0313,Clothing,Chairs,Product_211,100.38799467589465,3,0.2,78.27396546830516,15.182499819404018,Medium,33.462664891964884,100.38799467589465,100.38799467589465,78.27396546830516,2022,2,February,1,1,1,Tuesday,5,0,1,0,20.07759893517893,80.31039574071572,77.97144043071562,0.7797144043071562,1,Same/Next Day,5,1,833.2442637709604,75.74947852463276,11,High,Winter
ORD000763,2022-02-01 18:00:00,2022-02-02 18:00:00,CUST1713,Customer_464,Consumer,East,PROD0124,Electronics,Chairs,Product_140,31.513239698531464,8,0.25,26.7982597860904,6.002248455441775,High,3.939154962316433,31.513239698531464,31.513239698531464,26.7982597860904,2022,2,February,1,1,1,Tuesday,5,0,1,0,7.878309924632866,23.634929773898598,85.03809840706164,0.8503809840706164,1,Same/Next Day,6,1,2367.074046916757,112.71781175794082,21,Low,Winter
ORD000764,2022-02-01 19:00:00,2022-02-02 19:00:00,CUST1123,Customer_1945,Home Office,South,PROD0203,Office Supplies,Tables,Product_263,37.95819969123609,7,0.0,3.3298737564420735,3.2011277743822006,Low,5.4225999558908695,37.95819969123609,37.95819969123609,3.3298737564420735,2022,2,February,1,1,1,Tuesday,5,0,1,0,0.0,37.95819969123609,8.772475469143194,0.08772475469143194,1,Same/Next Day,10,1,2575.140486942327,111.96262986705769,23,Low,Winter
ORD000765,2022-02-01 20:00:00,2022-02-02 20:00:00,CUST1572,Customer_396,Corporate,West,PROD0401,Clothing,Tables,Product_433,67.27309135753465,6,0.0,-24.748881421935668,2.6335344529327087,Medium,11.212181892922443,67.27309135753465,67.27309135753465,-24.748881421935668,2022,2,February,1,1,1,Tuesday,5,0,1,0,0.0,67.27309135753465,-36.788678686405824,-0.36788678686405824,1,Same/Next Day,6,1,1680.3886569070157,98.84639158276563,17,Medium,Winter
ORD000766,2022-02-01 21:00:00,2022-02-02 21:00:00,CUST0978,Customer_711,Consumer,West,PROD0078,Clothing,Paper,Product_142,131.80202973144912,6,0.2,-26.430624577910507,4.43828789028947,Medium,21.96700495524152,131.80202973144912,131.80202973144912,-26.430624577910507,2022,2,February,1,1,1,Tuesday,5,0,1,0,26.360405946289827,105.4416237851593,-20.053275834798413,-0.20053275834798412,1,Same/Next Day,4,1,1255.7831051737205,89.69879322669432,14,High,Winter
ORD000767,2022-02-01 22:00:00,2022-02-02 22:00:00,CUST1009,Customer_1575,Corporate,West,PROD0210,Furniture,Tables,Product_413,125.0240628026982,2,0.2,-11.532218387422104,13.73300814274688,Medium,62.5120314013491,125.0240628026982,125.0240628026982,-11.532218387422104,2022,2,February,1,1,1,Tuesday,5,0,1,0,25.00481256053964,100.01925024215856,-9.223999067780433,-0.09223999067780432,1,Same/Next Day,7,1,2815.00676903982,127.95485313817363,22,High,Winter
ORD000768,2022-02-01 23:00:00,2022-02-02 23:00:00,CUST0096,Customer_1681,Corporate,Central,PROD0018,Electronics,Accessories,Product_431,98.5986279705941,8,0.0,12.197574372961595,7.815016475984284,Medium,12.324828496324262,98.5986279705941,98.5986279705941,12.197574372961595,2022,2,February,1,1,1,Tuesday,5,0,1,0,0.0,98.5986279705941,12.370937227036649,0.12370937227036649,1,Same/Next Day,5,1,2174.0253757381793,108.70126878690897,20,High,Winter
ORD000769,2022-02-02 00:00:00,2022-02-03 00:00:00,CUST1688,Customer_1581,Consumer,West,PROD0236,Electronics,Binders,Product_142,25.382919430040165,6,0.2,20.329955291802197,8.683310506484474,High,4.230486571673361,25.382919430040165,25.382919430040165,20.329955291802197,2022,2,February,1,2,2,Wednesday,5,0,0,0,5.0765838860080335,20.30633554403213,80.09305370816452,0.8009305370816452,1,Same/Next Day,11,1,1978.1507289939798,98.907536449699,20,Low,Winter
ORD000770,2022-02-02 01:00:00,2022-02-03 01:00:00,CUST0663,Customer_395,Corporate,Central,PROD0498,Office Supplies,Tables,Product_471,168.07122969786022,5,0.1,15.05697475329955,3.539318257239682,Critical,33.614245939572044,168.07122969786022,168.07122969786022,15.05697475329955,2022,2,February,1,2,2,Wednesday,5,0,0,0,16.807122969786022,151.26410672807418,8.958686611841483,0.08958686611841482,1,Same/Next Day,7,1,1878.120123365187,98.84842754553615,19,Very High,Winter
ORD000771,2022-02-02 02:00:00,2022-02-03 02:00:00,CUST1214,Customer_326,Consumer,East,PROD0319,Office Supplies,Accessories,Product_179,65.53831896882787,5,0.1,-22.094603858418516,5.243722982520567,Medium,13.107663793765573,65.53831896882787,65.53831896882787,-22.094603858418516,2022,2,February,1,2,2,Wednesday,5,0,0,0,6.553831896882787,58.98448707194508,-33.71249706439285,-0.3371249706439285,1,Same/Next Day,7,1,2613.868289302967,93.35243890367738,28,Medium,Winter
ORD000772,2022-02-02 03:00:00,2022-02-03 03:00:00,CUST1760,Customer_1917,Consumer,East,PROD0200,Electronics,Phones,Product_243,27.708468872886403,2,0.2,16.52842016186595,9.37923359320641,Medium,13.854234436443202,27.708468872886403,27.708468872886403,16.52842016186595,2022,2,February,1,2,2,Wednesday,5,0,0,0,5.541693774577281,22.166775098309124,59.65114939295516,0.5965114939295516,1,Same/Next Day,9,1,1669.525639955473,111.30170933036487,15,Low,Winter
ORD000773,2022-02-02 04:00:00,2022-02-03 04:00:00,CUST0037,Customer_1943,Home Office,Central,PROD0349,Furniture,Tables,Product_142,244.51982433375989,2,0.0,18.094558940389323,7.0345807481657925,Medium,122.25991216687994,244.51982433375989,244.51982433375989,18.094558940389323,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,244.51982433375989,7.400037600096983,0.07400037600096983,1,Same/Next Day,3,1,2346.454417916516,111.73592466269123,21,Very High,Winter
ORD000774,2022-02-02 05:00:00,2022-02-03 05:00:00,CUST1804,Customer_1115,Corporate,South,PROD0456,Clothing,Phones,Product_343,134.3602397718284,7,0.1,31.289430214162632,3.3496782080405443,Low,19.194319967404056,134.3602397718284,134.3602397718284,31.289430214162632,2022,2,February,1,2,2,Wednesday,5,0,0,0,13.43602397718284,120.92421579464555,23.28771537420489,0.2328771537420489,1,Same/Next Day,2,1,2225.0379178971984,117.10725883669465,19,High,Winter
ORD000775,2022-02-02 06:00:00,2022-02-03 06:00:00,CUST1393,Customer_750,Home Office,East,PROD0282,Furniture,Appliances,Product_392,249.36025127336603,5,0.0,20.122751318382235,9.60815375554689,Medium,49.872050254673205,249.36025127336603,249.36025127336603,20.122751318382235,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,249.36025127336603,8.069750979005182,0.08069750979005182,1,Same/Next Day,8,1,1908.094790718616,95.4047395359308,20,Very High,Winter
ORD000776,2022-02-02 07:00:00,2022-02-03 07:00:00,CUST1719,Customer_1094,Corporate,East,PROD0476,Electronics,Binders,Product_333,137.66607325659163,7,0.0,-2.089387373596142,15.467777624279524,Medium,19.666581893798803,137.66607325659163,137.66607325659163,-2.089387373596142,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,137.66607325659163,-1.5177213413371615,-0.015177213413371615,1,Same/Next Day,2,1,2167.144036935494,86.68576147741976,25,High,Winter
ORD000777,2022-02-02 08:00:00,2022-02-03 08:00:00,CUST1549,Customer_1190,Consumer,East,PROD0456,Clothing,Chairs,Product_100,97.4712644089422,8,0.0,-9.187812660012952,2.554582048269183,Medium,12.183908051117776,97.4712644089422,97.4712644089422,-9.187812660012952,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,97.4712644089422,-9.42617572032855,-0.09426175720328549,1,Same/Next Day,6,1,2225.0379178971984,117.10725883669465,19,High,Winter
ORD000778,2022-02-02 09:00:00,2022-02-03 09:00:00,CUST0279,Customer_642,Corporate,Central,PROD0252,Electronics,Binders,Product_108,105.10443400634232,4,0.0,-21.028128495082537,4.39171205998188,High,26.27610850158558,105.10443400634232,105.10443400634232,-21.028128495082537,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,105.10443400634232,-20.006889998393063,-0.20006889998393063,1,Same/Next Day,3,1,3038.164238996226,132.094097347662,23,High,Winter
ORD000779,2022-02-02 10:00:00,2022-02-03 10:00:00,CUST0217,Customer_214,Corporate,West,PROD0340,Office Supplies,Appliances,Product_321,107.39153065289544,5,0.1,59.83113796308241,5.019723796843024,Low,21.47830613057909,107.39153065289544,107.39153065289544,59.83113796308241,2022,2,February,1,2,2,Wednesday,5,0,0,0,10.739153065289544,96.6523775876059,55.71308798685911,0.5571308798685911,1,Same/Next Day,7,1,3566.417038773671,108.07324359920214,33,High,Winter
ORD000780,2022-02-02 11:00:00,2022-02-03 11:00:00,CUST0867,Customer_1876,Home Office,South,PROD0239,Electronics,Tables,Product_293,48.13907766716673,1,0.1,50.41176014880885,7.711150640448681,Low,48.13907766716673,48.13907766716673,48.13907766716673,50.41176014880885,2022,2,February,1,2,2,Wednesday,5,0,0,0,4.813907766716674,43.32516990045006,104.72107608158892,1.0472107608158892,1,Same/Next Day,5,1,2038.2007555780779,127.38754722362987,16,Low,Winter
ORD000781,2022-02-02 12:00:00,2022-02-03 12:00:00,CUST0873,Customer_1625,Consumer,East,PROD0456,Furniture,Chairs,Product_474,80.72475884586703,6,0.1,7.725816901388798,6.58935354468357,Low,13.454126474311172,80.72475884586703,80.72475884586703,7.725816901388798,2022,2,February,1,2,2,Wednesday,5,0,0,0,8.072475884586703,72.65228296128032,9.570566715646928,0.09570566715646928,1,Same/Next Day,7,1,2225.0379178971984,117.10725883669465,19,Medium,Winter
ORD000782,2022-02-02 13:00:00,2022-02-03 13:00:00,CUST1822,Customer_1359,Home Office,East,PROD0462,Furniture,Binders,Product_196,34.84001362214316,1,0.0,20.762030446327373,6.179321796906663,Medium,34.84001362214316,34.84001362214316,34.84001362214316,20.762030446327373,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,34.84001362214316,59.59248659171509,0.5959248659171509,1,Same/Next Day,5,1,2445.2224552186417,106.31401979211486,23,Low,Winter
ORD000783,2022-02-02 14:00:00,2022-02-03 14:00:00,CUST1297,Customer_1788,Home Office,West,PROD0269,Office Supplies,Phones,Product_272,56.35730933306362,3,0.0,17.84122104653464,5.6323515065214265,High,18.78576977768787,56.35730933306362,56.35730933306362,17.84122104653464,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,56.35730933306362,31.65733293102334,0.3165733293102334,1,Same/Next Day,10,1,2455.749123621568,106.77170102702469,23,Low,Winter
ORD000784,2022-02-02 15:00:00,2022-02-03 15:00:00,CUST1905,Customer_369,Corporate,Central,PROD0119,Office Supplies,Chairs,Product_473,39.32493759491329,3,0.0,57.7457320586255,6.1183221645355745,Critical,13.108312531637763,39.32493759491329,39.32493759491329,57.7457320586255,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,39.32493759491329,146.842526880691,1.46842526880691,1,Same/Next Day,4,1,3058.58841091116,105.46856589348828,29,Low,Winter
ORD000785,2022-02-02 16:00:00,2022-02-03 16:00:00,CUST0062,Customer_1885,Home Office,Central,PROD0488,Electronics,Phones,Product_467,233.694001436548,7,0.0,8.215361155299151,7.797683150366712,Medium,33.384857348078285,233.694001436548,233.694001436548,8.215361155299151,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,233.694001436548,3.5154351865252154,0.035154351865252155,1,Same/Next Day,3,1,2217.1872645969515,85.27643325372891,26,Very High,Winter
ORD000786,2022-02-02 17:00:00,2022-02-03 17:00:00,CUST0596,Customer_1608,Consumer,East,PROD0401,Office Supplies,Paper,Product_404,90.11237165855307,2,0.0,-44.53679956363339,7.558056889497765,Medium,45.05618582927654,90.11237165855307,90.11237165855307,-44.53679956363339,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,90.11237165855307,-49.42362379761664,-0.4942362379761664,1,Same/Next Day,6,1,1680.3886569070157,98.84639158276563,17,Medium,Winter
ORD000787,2022-02-02 18:00:00,2022-02-03 18:00:00,CUST1904,Customer_1701,Home Office,South,PROD0371,Furniture,Binders,Product_474,62.04057859751619,9,0.0,35.90509269433984,6.723142465685771,Medium,6.893397621946243,62.04057859751619,62.04057859751619,35.90509269433984,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,62.04057859751619,57.87356195897456,0.5787356195897456,1,Same/Next Day,5,1,2090.925175698305,90.90979024775238,23,Medium,Winter
ORD000788,2022-02-02 19:00:00,2022-02-03 19:00:00,CUST0729,Customer_49,Corporate,West,PROD0282,Electronics,Binders,Product_243,39.69630601596173,4,0.0,-24.664711504636,12.005697275643008,Medium,9.924076503990433,39.69630601596173,39.69630601596173,-24.664711504636,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,39.69630601596173,-62.1335181533476,-0.621335181533476,1,Same/Next Day,6,1,1908.094790718616,95.4047395359308,20,Low,Winter
ORD000789,2022-02-02 20:00:00,2022-02-03 20:00:00,CUST1366,Customer_1076,Consumer,Central,PROD0390,Clothing,Phones,Product_224,167.65820928377764,6,0.1,52.086614031859725,2.351470450424658,Medium,27.943034880629607,167.65820928377764,167.65820928377764,52.086614031859725,2022,2,February,1,2,2,Wednesday,5,0,0,0,16.765820928377764,150.89238835539987,31.06714204712644,0.3106714204712644,1,Same/Next Day,5,1,2652.394278935389,98.23682514575515,27,Very High,Winter
ORD000790,2022-02-02 21:00:00,2022-02-03 21:00:00,CUST0397,Customer_1313,Home Office,West,PROD0337,Clothing,Shirts,Product_451,275.33240624746435,6,0.0,-10.069810672587272,2.7868841228950942,Medium,45.88873437457739,275.33240624746435,362.3905190420303,-10.069810672587272,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,275.33240624746435,-3.6573285396477044,-0.03657328539647704,1,Same/Next Day,7,1,1885.6128708598583,89.79108908856468,21,Very High,Winter
ORD000791,2022-02-02 22:00:00,2022-02-03 22:00:00,CUST0699,Customer_1814,Consumer,East,PROD0388,Clothing,Paper,Product_112,20.951437650919416,2,0.0,30.699796939861997,3.914352376286968,Medium,10.475718825459708,20.951437650919416,20.951437650919416,30.699796939861997,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,20.951437650919416,146.52835500534155,1.4652835500534156,1,Same/Next Day,7,1,2000.5149321926747,100.02574660963373,20,Low,Winter
ORD000792,2022-02-02 23:00:00,2022-02-03 23:00:00,CUST1043,Customer_1650,Consumer,South,PROD0345,Office Supplies,Chairs,Product_455,103.75338552060164,4,0.0,12.232017203658094,4.807052113258282,Medium,25.93834638015041,103.75338552060164,103.75338552060164,12.232017203658094,2022,2,February,1,2,2,Wednesday,5,0,0,0,0.0,103.75338552060164,11.789511390189057,0.11789511390189057,1,Same/Next Day,4,1,1267.1468124834284,115.19516477122077,11,High,Winter
ORD000793,2022-02-03 00:00:00,2022-02-04 00:00:00,CUST0177,Customer_1263,Corporate,South,PROD0007,Electronics,Phones,Product_288,28.55915572639275,2,0.0,13.363006934001644,4.65565839925079,Low,14.279577863196375,28.55915572639275,28.55915572639275,13.363006934001644,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,28.55915572639275,46.79062316135737,0.46790623161357364,1,Same/Next Day,8,1,2217.815703533145,116.72714229121816,19,Low,Winter
ORD000794,2022-02-03 01:00:00,2022-02-04 01:00:00,CUST1636,Customer_133,Consumer,West,PROD0273,Office Supplies,Paper,Product_453,275.33240624746435,1,0.0,37.97618223451232,10.878000976833707,High,275.33240624746435,275.33240624746435,300.5493981907206,37.97618223451232,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,275.33240624746435,13.792848706802765,0.13792848706802766,1,Same/Next Day,8,1,2887.3458247767144,144.36729123883572,20,Very High,Winter
ORD000795,2022-02-03 02:00:00,2022-02-04 02:00:00,CUST0396,Customer_999,Consumer,Central,PROD0253,Clothing,Phones,Product_341,72.14826021175708,7,0.15,23.96825127570893,7.24700279356913,Low,10.306894315965296,72.14826021175708,72.14826021175708,23.96825127570893,2022,2,February,1,3,3,Thursday,5,0,0,0,10.82223903176356,61.32602117999352,33.22083055829963,0.3322083055829963,1,Same/Next Day,6,1,1854.018733753512,109.05992551491246,17,Medium,Winter
ORD000796,2022-02-03 03:00:00,2022-02-04 03:00:00,CUST0445,Customer_786,Home Office,East,PROD0342,Electronics,Accessories,Product_158,275.33240624746435,5,0.0,7.635307995855236,6.046444439703156,Low,55.06648124949287,275.33240624746435,346.0726290749029,7.635307995855236,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,275.33240624746435,2.773123621704284,0.02773123621704284,1,Same/Next Day,7,1,2406.7295925659646,133.70719958699803,18,Very High,Winter
ORD000797,2022-02-03 04:00:00,2022-02-04 04:00:00,CUST1257,Customer_1190,Consumer,Central,PROD0128,Furniture,Binders,Product_148,45.595437805915466,5,0.0,10.50570914014043,2.162050892014119,High,9.119087561183093,45.595437805915466,45.595437805915466,10.50570914014043,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,45.595437805915466,23.04114105639192,0.23041141056391917,1,Same/Next Day,11,1,2259.5395759600287,118.92313557684362,19,Low,Winter
ORD000798,2022-02-03 05:00:00,2022-02-04 05:00:00,CUST1939,Customer_1398,Consumer,West,PROD0374,Furniture,Accessories,Product_186,215.74628161726525,3,0.0,-19.718547746835977,13.976744406291736,High,71.91542720575508,215.74628161726525,215.74628161726525,-19.718547746835977,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,215.74628161726525,-9.139692975945122,-0.09139692975945123,1,Same/Next Day,12,1,2627.1475025455984,138.27092118661045,19,Very High,Winter
ORD000799,2022-02-03 06:00:00,2022-02-04 06:00:00,CUST0076,Customer_373,Consumer,South,PROD0092,Electronics,Chairs,Product_29,128.49628779299837,1,0.25,24.394433464243964,5.8634987155761085,Low,128.49628779299837,128.49628779299837,128.49628779299837,24.394433464243964,2022,2,February,1,3,3,Thursday,5,0,0,0,32.12407194824959,96.37221584474878,18.984543353923407,0.18984543353923405,1,Same/Next Day,7,1,2530.440430474107,115.02001956700487,22,High,Winter
ORD000800,2022-02-03 07:00:00,2022-02-04 07:00:00,CUST0265,Customer_1829,Consumer,East,PROD0306,Furniture,Accessories,Product_408,186.7413056645371,3,0.0,30.048935428070145,2.3498220571897273,Critical,62.24710188817903,186.7413056645371,186.7413056645371,30.048935428070145,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,186.7413056645371,16.091209880501843,0.16091209880501844,1,Same/Next Day,6,1,2084.9208342624097,104.24604171312049,20,Very High,Winter
ORD000801,2022-02-03 08:00:00,2022-02-04 08:00:00,CUST0455,Customer_1502,Corporate,East,PROD0384,Clothing,Binders,Product_385,117.07403250732096,9,0.2,101.47192475198828,7.09656650085871,Low,13.008225834146774,117.07403250732096,117.07403250732096,113.95005689971995,2022,2,February,1,3,3,Thursday,5,0,0,0,23.414806501464195,93.65922600585677,86.67329772350924,0.8667329772350924,1,Same/Next Day,8,1,3147.0081680253707,131.12534033439044,24,High,Winter
ORD000802,2022-02-03 09:00:00,2022-02-04 09:00:00,CUST1820,Customer_1779,Corporate,East,PROD0006,Office Supplies,Tables,Product_235,114.68032989042416,4,0.0,24.783472492865187,5.316926788374663,Low,28.67008247260604,114.68032989042416,114.68032989042416,24.783472492865187,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,114.68032989042416,21.6109183820325,0.216109183820325,1,Same/Next Day,6,1,1579.4416126219526,78.97208063109763,20,High,Winter
ORD000803,2022-02-03 10:00:00,2022-02-04 10:00:00,CUST0718,Customer_479,Home Office,East,PROD0414,Electronics,Paper,Product_473,162.8965290962284,5,0.2,16.382531743541826,11.819635727012336,Low,32.579305819245675,162.8965290962284,162.8965290962284,16.382531743541826,2022,2,February,1,3,3,Thursday,5,0,0,0,32.57930581924568,130.3172232769827,10.057017073619857,0.10057017073619856,1,Same/Next Day,5,1,3115.6064945283515,124.62425978113406,25,Very High,Winter
ORD000804,2022-02-03 11:00:00,2022-02-04 11:00:00,CUST0735,Customer_832,Corporate,West,PROD0074,Office Supplies,Binders,Product_27,70.03712579450755,6,0.1,-12.387941763050808,3.132427972164854,Low,11.672854299084591,70.03712579450755,70.03712579450755,-12.387941763050808,2022,2,February,1,3,3,Thursday,5,0,0,0,7.003712579450755,63.03341321505679,-17.687678674018766,-0.17687678674018767,1,Same/Next Day,5,1,1885.015492050515,104.72308289169527,18,Medium,Winter
ORD000805,2022-02-03 12:00:00,2022-02-04 12:00:00,CUST1408,Customer_650,Consumer,East,PROD0498,Electronics,Binders,Product_473,43.01317615042324,9,0.15,8.915244664345249,3.737917402306449,Low,4.779241794491472,43.01317615042324,43.01317615042324,8.915244664345249,2022,2,February,1,3,3,Thursday,5,0,0,0,6.451976422563486,36.56119972785976,20.726775984101618,0.20726775984101617,1,Same/Next Day,3,1,1878.120123365187,98.84842754553615,19,Low,Winter
ORD000806,2022-02-03 13:00:00,2022-02-04 13:00:00,CUST1588,Customer_1615,Home Office,Central,PROD0056,Office Supplies,Tables,Product_251,66.08585710599117,5,0.0,20.797862489515214,4.973875357005882,High,13.217171421198234,66.08585710599117,66.08585710599117,20.797862489515214,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,66.08585710599117,31.470973367507003,0.31470973367507005,1,Same/Next Day,5,1,2578.802775719937,128.94013878599685,20,Medium,Winter
ORD000807,2022-02-03 14:00:00,2022-02-04 14:00:00,CUST0851,Customer_682,Corporate,East,PROD0295,Clothing,Accessories,Product_21,29.41596907998257,7,0.2,-9.37578742325009,5.178905886583758,Low,4.202281297140368,29.41596907998257,29.41596907998257,-9.37578742325009,2022,2,February,1,3,3,Thursday,5,0,0,0,5.883193815996514,23.532775263986057,-31.873121017217375,-0.31873121017217376,1,Same/Next Day,4,1,3002.8247636204987,120.11299054481995,25,Low,Winter
ORD000808,2022-02-03 15:00:00,2022-02-04 15:00:00,CUST1530,Customer_1659,Corporate,Central,PROD0398,Office Supplies,Chairs,Product_401,197.04516029121848,9,0.1,40.40765447984864,2.964534893484114,High,21.893906699024274,197.04516029121848,197.04516029121848,40.40765447984864,2022,2,February,1,3,3,Thursday,5,0,0,0,19.704516029121848,177.34064426209665,20.5067987562491,0.205067987562491,1,Same/Next Day,7,1,2814.8534658384274,112.5941386335371,25,Very High,Winter
ORD000809,2022-02-03 16:00:00,2022-02-04 16:00:00,CUST1391,Customer_688,Corporate,Central,PROD0310,Office Supplies,Shirts,Product_92,61.5106425797897,1,0.15,13.247145021173337,2.1985264678367327,Medium,61.5106425797897,61.5106425797897,61.5106425797897,13.247145021173337,2022,2,February,1,3,3,Thursday,5,0,0,0,9.226596386968454,52.28404619282125,21.536346338748697,0.21536346338748696,1,Same/Next Day,8,1,789.5901279875303,112.79858971250432,7,Medium,Winter
ORD000810,2022-02-03 17:00:00,2022-02-04 17:00:00,CUST0144,Customer_1324,Home Office,South,PROD0238,Furniture,Tables,Product_416,15.4263323066167,2,0.1,39.46931658107874,6.783125847982989,High,7.71316615330835,15.4263323066167,15.4263323066167,39.46931658107874,2022,2,February,1,3,3,Thursday,5,0,0,0,1.5426332306616701,13.88369907595503,255.85677655958094,2.5585677655958095,1,Same/Next Day,7,1,1471.7398939323523,105.12427813802516,14,Low,Winter
ORD000811,2022-02-03 18:00:00,2022-02-04 18:00:00,CUST0885,Customer_82,Corporate,South,PROD0490,Office Supplies,Binders,Product_172,177.22047463642923,5,0.0,-5.990840545673746,6.672272029934598,High,35.444094927285846,177.22047463642923,177.22047463642923,-5.990840545673746,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,177.22047463642923,-3.380444927689114,-0.03380444927689114,1,Same/Next Day,3,1,2278.3872005666667,94.93280002361111,24,Very High,Winter
ORD000812,2022-02-03 19:00:00,2022-02-04 19:00:00,CUST1093,Customer_87,Consumer,South,PROD0022,Office Supplies,Appliances,Product_114,44.286867389264415,5,0.2,27.519077385619916,14.425389422920302,Medium,8.857373477852883,44.286867389264415,44.286867389264415,27.519077385619916,2022,2,February,1,3,3,Thursday,5,0,0,0,8.857373477852883,35.429493911411534,62.1382342167891,0.621382342167891,1,Same/Next Day,10,1,1811.3041215794694,100.62800675441497,18,Low,Winter
ORD000813,2022-02-03 20:00:00,2022-02-04 20:00:00,CUST1123,Customer_225,Corporate,Central,PROD0441,Clothing,Chairs,Product_98,38.10134969175214,9,0.0,13.64400767373446,11.325296101035654,Low,4.233483299083571,38.10134969175214,38.10134969175214,13.64400767373446,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,38.10134969175214,35.809775202498926,0.3580977520249893,1,Same/Next Day,10,1,1878.6049770677748,98.87394616146183,19,Low,Winter
ORD000814,2022-02-03 21:00:00,2022-02-04 21:00:00,CUST0396,Customer_16,Consumer,West,PROD0041,Office Supplies,Phones,Product_255,69.61507414040477,7,0.0,58.46414466673425,5.718846713402318,Low,9.945010591486396,69.61507414040477,69.61507414040477,58.46414466673425,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,69.61507414040477,83.98201882083683,0.8398201882083683,1,Same/Next Day,6,1,2223.844878691355,92.66020327880646,24,Medium,Winter
ORD000815,2022-02-03 22:00:00,2022-02-04 22:00:00,CUST1049,Customer_822,Consumer,Central,PROD0346,Clothing,Shirts,Product_22,59.35786703140532,9,0.15,21.214259789628493,3.407607785716915,High,6.595318559045036,59.35786703140532,59.35786703140532,21.214259789628493,2022,2,February,1,3,3,Thursday,5,0,0,0,8.903680054710797,50.45418697669452,35.73959249311361,0.3573959249311361,1,Same/Next Day,9,1,2780.737335071419,126.3971515941554,22,Medium,Winter
ORD000816,2022-02-03 23:00:00,2022-02-04 23:00:00,CUST0948,Customer_1382,Consumer,South,PROD0266,Clothing,Binders,Product_42,67.51575459456618,7,0.0,-17.881598648388586,9.263566854293169,Medium,9.645107799223739,67.51575459456618,67.51575459456618,-17.881598648388586,2022,2,February,1,3,3,Thursday,5,0,0,0,0.0,67.51575459456618,-26.48507560312114,-0.2648507560312114,1,Same/Next Day,5,1,2133.3029686110985,76.18939173611066,28,Medium,Winter
ORD000817,2022-02-04 00:00:00,2022-02-05 00:00:00,CUST0891,Customer_163,Consumer,East,PROD0258,Office Supplies,Tables,Product_121,153.89925028661105,6,0.2,12.71081826683384,3.0542877846210663,Medium,25.649875047768507,153.89925028661105,153.89925028661105,12.71081826683384,2022,2,February,1,4,4,Friday,5,0,0,0,30.77985005732221,123.11940022928884,8.259181408071912,0.08259181408071913,1,Same/Next Day,9,1,2530.1625320905973,90.36294757466419,28,Very High,Winter
ORD000818,2022-02-04 01:00:00,2022-02-05 01:00:00,CUST1493,Customer_1634,Consumer,West,PROD0451,Clothing,Phones,Product_211,218.82950683319055,6,0.0,-31.97901091546547,3.1723343796439427,High,36.47158447219842,218.82950683319055,218.82950683319055,-31.97901091546547,2022,2,February,1,4,4,Friday,5,0,0,0,0.0,218.82950683319055,-14.613664938632997,-0.14613664938632998,1,Same/Next Day,5,1,2619.3982100000144,124.73324809523878,21,Very High,Winter
